UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	0
9	1
43	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
14284	0
0	96
0	602
1	86
5	602
0	0
0	0
0	0
0	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	108
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	184
0	40
0	0
1	397
909	1409
0	960
0	586
0	111
0	148
7356	0
40082	272815
12	356
0	24356
548	1171
3551	1170
733	0
25	325
0	40
7738	272815
51	150
0	145
0	0
0	0
185	344
11	337
0	148
10981	0
0	0
0	0
93	0
70	0
0	0
0	0
0	0
5	3
48	183
15	11
2	0
149	1
699	3
0	0
195	30
168	25
0	186
5	35
0	3
0	9
0	0
0	97
0	0
0	0
0	0
375	3
1	261
0	0
0	0
0	0
16	1
50	0
28	0
0	35
0	0
0	2
13	0
0	140
0	66
0	13
0	18774
0	0
0	0
0	0
0	0
16	0
0	4843
0	0
0	0
0	0
0	0
0	0
0	88
0	74
0	0
0	0
0	0
0	20
0	0
0	0
0	0
52	0
0	259
0	0
15	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
162	115
0	0
0	297
0	0
0	0
710	0
0	0
0	0
0	140
0	0
0	18774
0	0
0	0
0	35
43	114
0	0
0	0
0	4843
4	2
0	0
0	0
0	0
0	0
0	122
0	0
0	0
115	0
0	0
