UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	0
12	1
24	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
13956	0
0	91
0	518
1	85
4	518
0	0
0	0
0	0
0	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	70
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	138
0	69
0	0
0	222
613	1055
0	814
0	493
0	1
0	81
8737	0
34034	235273
6	208
0	25701
585	976
2979	976
854	0
32	219
0	69
5101	235273
76	164
0	157
0	0
0	0
0	120
16	185
0	81
11959	0
0	0
0	0
116	0
37	0
0	0
0	0
0	0
13	5
35	229
14	8
1	0
124	0
852	14
0	0
38	3
253	46
0	66
2	16
0	12
0	29
0	0
0	112
0	0
0	0
0	0
428	0
1	281
0	0
0	0
0	0
13	2
67	0
24	0
0	10
0	0
0	3
11	0
0	128
0	54
0	60
0	50494
0	0
0	0
0	0
0	0
27	0
0	3795
0	7
0	0
0	0
0	0
0	0
0	39
0	64
0	0
0	0
0	0
0	30
0	0
0	0
0	0
78	0
0	261
0	0
10	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
781	530
0	0
0	285
0	0
0	0
470	0
0	0
0	0
0	128
0	0
0	50494
0	0
0	0
0	10
40	520
0	0
0	0
0	3795
4	3
0	0
0	0
0	0
0	0
0	148
0	0
0	0
53	0
0	0
