UniqueCount	AmbigCount
0	0
0	0
14	777
0	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	41
0	0
0	0
0	1
0	0
0	30
17	46
0	190
0	58
0	15
0	0
32	128
0	3
0	51
0	0
0	0
0	0
4	231
0	201
7	30
0	0
12	114
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
111	3722
11659	18839
334	99515
88	1392
0	0
17269	23426
55	3683
0	0
0	34
146	763
0	8
0	128
0	0
0	0
0	14
0	0
0	9
0	0
0	0
0	18
11	18
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
0	0
0	0
11	2
0	0
0	0
0	2
0	0
0	4
153	61
0	15
0	15
0	16
0	3
0	3
0	89
0	45
0	8
0	9
0	5
1	0
0	7
16	3
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	294
0	303
0	303
0	303
0	303
0	303
0	303
0	303
0	303
0	294
0	0
0	0
0	0
0	0
0	0
0	0
77	1272
585	4008
24	3685
0	0
0	1001
0	2
42	91
0	82
14	27
11	29
0	0
0	11
3	11
0	9
0	0
0	1
0	0
0	0
0	0
0	0
0	2
4	2
0	0
0	0
0	3260
0	2362
1684	3260
0	0
0	0
136	1746
0	1746
0	0
0	38
0	80
0	55
0	0
0	34
0	71
20	498
0	15
2	84
0	1
0	84
12	0
20	77
0	50
35	0
0	0
0	116
0	114
0	139
0	133
25	97
1	118
0	126
0	19
0	71
0	49
0	38
0	47
0	20
0	8
0	5
0	12
0	5
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
8	79
6	50
0	58
39	31
0	31
0	6
33	1815
0	1365
0	1614
20	883
3	688
0	337
2	350
185	0
0	0
0	0
0	0
0	0
0	0
0	0
0	931
0	947
9	1037
33	614
4	620
8	594
0	523
0	118
0	468
0	375
0	74
0	118
0	137
0	86
0	103
0	0
0	22
0	28
0	81
20	0
0	0
0	0
0	5
0	4
0	5
0	5
0	0
0	4
0	0
0	2
5	403
0	371
3	215
0	249
0	1
0	22
0	42
0	1
8	79
0	51
0	7
0	26
0	0
26	152
0	34
0	7
0	87
0	69
1	1461
0	2602
0	2604
0	1893
0	1246
5	2706
0	487
0	2151
0	1892
117	1603
7	804
2	1660
0	2578
0	1892
0	1641
0	2009
0	2363
0	590
0	257
0	147
1	1680
0	286
0	471
0	563
5	329
0	405
0	669
0	27
0	227
2	916
0	441
3	540
0	732
