UniqueCount	AmbigCount
0	0
0	0
35	873
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	9
0	0
0	0
0	1
0	0
0	4
13	25
0	258
0	107
0	26
0	0
39	97
0	6
0	90
0	0
0	0
0	0
4	150
0	137
3	4
0	0
41	187
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	1
0	0
0	0
0	0
0	0
170	5118
13068	20942
374	137724
77	2344
0	0
10856	15112
33	5065
0	0
0	18
143	899
0	10
0	97
0	0
0	0
0	3
0	0
0	2
0	0
0	0
0	4
5	4
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
12	2
0	1
0	0
0	1
0	0
0	8
282	54
0	6
0	5
0	6
0	0
0	0
0	64
0	29
0	10
0	5
0	8
4	0
0	6
23	3
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	212
0	224
0	224
0	224
0	224
0	224
0	224
0	224
0	224
0	212
0	0
0	0
0	0
0	0
0	0
0	0
82	1056
413	3016
31	2805
0	0
0	697
0	15
36	106
0	85
11	35
6	34
0	0
2	22
2	23
0	23
0	2
0	1
0	0
0	0
0	0
0	0
0	6
3	6
0	1
0	1
0	3092
0	2240
1430	3092
0	0
0	0
109	1810
0	1810
0	0
0	36
0	113
0	57
0	1
0	34
0	63
54	533
0	15
1	110
0	1
0	110
20	0
23	84
17	74
20	0
0	0
0	238
0	239
0	287
0	261
26	172
5	240
0	257
0	28
0	160
0	110
0	92
0	107
0	44
0	18
0	15
0	18
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
13	71
2	40
0	48
19	30
0	30
0	10
37	2353
0	1768
0	2058
26	1164
1	928
0	459
0	428
138	0
0	0
0	0
0	0
0	0
0	0
0	0
2	713
0	734
9	751
31	488
0	443
9	441
0	395
0	71
0	355
0	285
0	56
0	112
0	111
0	60
0	46
0	0
0	17
0	17
0	26
17	0
0	0
0	0
0	12
0	12
0	13
0	14
0	1
0	9
0	0
0	2
13	490
0	440
6	285
0	274
0	6
0	21
0	54
0	2
3	97
0	52
0	7
0	28
0	0
32	142
0	39
0	6
0	89
0	55
0	1115
0	1905
0	1907
0	1401
0	917
1	1997
0	345
0	1580
0	1397
21	1159
8	588
5	1198
0	1890
0	1393
0	1220
0	1507
0	1724
0	446
0	198
1	105
0	1233
0	211
0	330
0	423
4	246
0	318
0	561
0	25
0	144
1	662
0	302
0	368
0	532
0	487
