UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
17	2
40	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
4739	0
0	341
0	1438
5	313
9	1437
0	0
0	0
0	0
0	302
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	302
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	56
0	76
0	0
0	259
154	775
0	814
0	559
0	2
0	282
9373	0
48660	339863
11	229
0	21088
324	542
1747	542
118	1
43	122
0	76
6987	339863
4	17
0	15
0	0
0	0
5	37
6	247
0	282
12523	0
0	0
0	0
80	0
67	0
0	0
0	0
0	0
20	2
4	42
8	8
77	4
208	1
894	8
0	0
23	3
246	41
0	63
1	30
0	16
0	30
0	0
0	97
0	0
0	0
0	0
382	1
1	337
0	0
0	0
0	0
16	0
48	0
38	0
0	19
0	0
0	20
9	0
0	84
0	111
0	3
0	40116
0	0
0	0
0	0
0	0
14	0
0	4530
0	2
0	0
0	0
0	0
0	0
0	90
0	49
0	0
0	0
0	0
0	42
0	0
0	0
0	0
40	0
0	53
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	15
0	0
0	58
0	0
0	0
126	0
0	0
0	0
0	84
0	0
0	40116
0	0
0	0
0	19
41	17
0	0
0	0
0	4530
5	20
0	0
0	0
0	0
0	0
0	221
0	0
0	0
31	0
0	0
