UniqueCount	AmbigCount
0	0
0	0
28	1354
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	3
0	0
0	0
0	7
0	0
0	1
23	48
0	205
0	63
0	17
0	0
56	146
0	7
0	63
0	0
0	0
0	0
4	124
0	114
6	9
0	0
32	131
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
74	12555
8735	70823
2109	99016
159	7201
0	0
12940	38185
75	4377
0	0
0	32
146	687
0	10
0	146
0	0
0	0
0	61
0	0
0	41
0	0
0	0
0	79
71	79
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
6	5
0	0
0	0
0	5
0	0
0	0
164	52
0	8
0	8
0	8
0	10
0	1
1	76
0	40
0	1
0	7
0	0
12	10
0	15
20	3
0	6
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	947
0	984
0	984
0	984
0	984
0	984
0	984
0	984
0	984
0	947
0	0
0	0
0	0
0	0
0	0
0	0
89	4150
1867	13129
12	12008
0	0
0	3226
0	44
154	276
0	253
28	48
17	79
0	0
0	5
2	6
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	8
2	8
0	3
0	3
0	794
0	582
402	794
0	0
0	0
103	1722
0	1722
0	0
0	29
0	91
0	54
0	1
0	33
0	67
52	518
0	11
6	137
0	3
0	137
12	0
26	103
14	94
16	0
0	0
0	105
0	102
0	114
0	117
34	82
11	106
0	100
0	12
0	77
0	50
0	36
0	38
0	19
0	6
0	4
0	10
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
7	42
9	28
0	24
37	21
0	21
0	8
30	1658
0	1228
0	1465
17	797
1	611
0	346
2	302
152	0
0	0
0	0
0	0
0	0
0	0
0	0
3	695
0	718
9	737
31	442
0	414
12	401
0	362
0	72
0	315
0	242
0	54
0	90
0	98
0	58
0	49
0	0
0	13
0	11
0	35
11	0
0	0
0	0
0	5
0	5
0	5
0	5
0	0
0	4
0	0
0	1
14	391
0	360
5	205
0	234
0	2
0	17
0	41
0	2
10	85
0	48
0	7
0	23
0	0
25	170
0	36
0	10
0	107
0	67
0	1051
0	1780
0	1782
0	1319
0	869
1	1875
0	304
0	1474
0	1324
47	1116
8	587
5	1129
0	1762
0	1324
0	1179
0	1425
0	1617
0	434
0	222
7	132
3	1193
0	243
0	384
0	434
6	251
0	296
2	488
0	15
0	124
5	597
0	277
0	340
0	468
0	420
