UniqueCount	AmbigCount
0	0
0	0
39	941
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	34
0	1
0	0
0	4
0	0
0	23
16	43
0	227
0	64
0	10
0	0
25	79
0	6
0	94
0	0
0	0
0	0
5	131
0	117
9	10
0	0
3	104
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
110	3935
9734	20127
276	207773
43	2047
0	0
8427	17360
103	5847
0	0
0	30
183	929
0	11
0	79
0	0
0	0
0	5
0	0
0	4
0	0
0	0
0	8
2	8
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	0
0	0
0	0
12	8
0	3
0	0
0	5
0	0
0	7
204	58
0	15
0	15
0	16
0	5
0	3
0	74
0	33
0	12
0	10
0	7
6	2
0	9
21	4
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	190
0	197
0	197
0	197
0	197
0	197
0	197
0	197
0	197
0	190
0	0
0	0
0	0
0	0
0	0
0	0
69	801
314	2381
30	2183
0	0
0	554
0	11
62	105
0	104
22	24
9	31
0	0
1	28
0	27
0	24
0	0
0	3
0	0
0	0
0	0
0	0
0	4
2	4
0	1
0	1
0	4710
0	3500
2342	4710
0	0
0	0
141	2354
0	2354
0	0
0	52
0	119
0	72
0	4
0	51
0	91
37	618
0	20
11	41
0	2
0	41
21	0
5	28
4	27
16	0
0	0
0	134
0	129
0	155
0	150
23	94
9	140
0	141
0	18
0	103
0	67
0	57
0	62
0	21
0	9
0	8
0	12
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
11	79
6	45
0	50
29	26
0	26
0	8
47	2558
0	1922
0	2252
12	1243
0	992
0	512
2	463
177	0
0	0
0	0
0	0
0	0
0	0
0	0
0	669
0	682
2	714
31	456
0	421
7	420
0	379
0	86
0	329
0	266
0	47
0	92
0	125
0	67
0	47
0	0
0	23
0	17
0	35
1	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
14	569
0	523
3	331
0	319
0	2
0	32
0	62
0	4
8	94
0	49
0	9
0	29
0	0
37	223
0	64
0	13
0	137
0	99
2	1146
0	1939
0	1940
0	1430
0	943
2	2028
0	363
0	1607
0	1424
12	1202
2	640
3	1222
0	1924
0	1427
0	1255
0	1542
0	1748
0	413
0	226
33	150
4	1227
0	263
0	351
0	445
0	234
0	328
7	567
0	25
0	144
1	650
0	293
3	373
0	517
0	480
