UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	0
22	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
2629	0
0	597
0	2201
8	552
12	2201
0	0
0	0
0	0
0	624
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	624
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	106
0	65
0	0
0	471
221	873
0	888
0	583
0	3
0	78
11046	0
42270	289798
24	425
0	19585
548	666
2178	666
193	0
19	104
0	65
10827	289798
3	19
0	15
0	0
0	0
0	43
18	98
0	78
12538	0
0	0
0	0
91	0
96	0
0	0
0	0
0	0
15	6
3	23
1	0
1	0
193	1
597	4
0	0
36	4
353	37
0	82
3	28
0	7
0	24
0	0
0	97
0	0
0	0
0	0
337	0
1	278
0	0
0	0
0	0
18	3
84	0
104	0
0	35
0	0
0	12
14	0
0	131
0	39
0	4
0	48268
0	0
0	0
0	0
0	0
23	0
0	4756
1	2
0	0
0	0
0	0
0	0
0	31
0	55
0	0
0	0
0	0
0	26
0	0
0	0
0	0
95	2
0	27
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	38
0	0
0	27
0	0
0	0
106	0
0	0
0	0
0	131
0	0
0	48268
0	0
0	0
0	35
16	38
0	0
0	0
0	4756
3	12
0	0
0	0
0	0
0	0
0	224
0	0
0	0
73	0
0	0
