UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
14	0
43	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
12924	0
0	130
0	680
1	106
5	680
0	0
0	0
0	0
0	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	108
0	0
0	0
0	0
39	0
0	0
0	0
0	0
0	0
0	129
0	65
0	0
0	351
1012	1424
0	952
0	597
0	274
0	162
9566	0
58693	382515
9	313
0	24495
403	1128
4133	1128
734	0
31	371
0	65
7222	382515
39	72
0	69
0	0
0	0
429	553
14	377
0	162
10325	0
0	0
0	0
90	0
40	0
0	0
0	0
0	0
4	8
31	127
16	11
8	0
34	0
966	6
0	0
200	23
229	47
0	51
5	64
0	3
0	9
0	0
0	121
0	0
0	0
0	0
398	1
5	265
0	0
0	0
0	0
10	1
66	0
50	0
0	15
0	0
0	5
11	0
0	142
0	98
0	4
0	40954
0	0
0	0
0	0
0	0
32	0
0	4529
0	0
0	0
0	0
0	0
0	0
0	40
0	67
0	0
0	0
0	0
0	45
0	0
0	0
0	0
131	0
0	313
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	44
0	0
0	348
0	0
0	0
551	0
0	0
0	0
0	142
0	0
0	40954
0	0
0	0
0	15
30	44
0	0
0	0
0	4529
6	5
0	0
0	0
0	0
0	0
0	162
0	0
0	0
21	0
