UniqueCount	AmbigCount
0	0
0	0
25	915
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	22
0	0
0	0
0	4
0	0
0	15
18	45
0	187
0	70
0	5
0	0
12	34
0	2
0	94
0	2
0	0
0	0
1	111
0	105
1	8
0	0
2	89
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
158	5476
10245	8973
362	141592
103	1657
0	0
10832	9571
59	5694
0	0
0	29
105	655
0	9
0	34
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
15	6
0	2
0	0
0	4
0	0
0	5
212	56
0	18
0	17
0	22
0	14
0	3
1	95
0	58
0	9
0	18
0	5
13	11
0	13
17	2
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	255
0	265
0	265
0	265
0	265
0	265
0	265
0	265
0	265
0	255
0	0
0	0
0	0
0	0
0	0
0	0
59	1062
454	3078
18	2841
0	0
0	728
0	8
66	118
0	109
8	25
1	25
0	0
1	25
0	24
0	19
0	0
0	4
0	0
0	0
0	0
0	0
0	6
5	6
0	3
0	2
0	3121
0	2254
1530	3121
0	0
0	0
134	1956
0	1956
0	0
0	37
0	91
0	49
0	1
0	40
0	77
40	513
0	16
2	106
0	0
0	106
4	0
4	57
17	92
35	0
0	0
0	215
0	201
0	253
0	226
21	160
12	219
0	228
0	37
0	152
0	94
0	73
0	91
0	38
0	14
0	10
0	19
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
4	38
7	25
0	20
33	38
0	38
0	12
47	2264
0	1688
0	1980
13	1100
2	856
0	453
1	423
223	0
0	0
0	0
0	0
0	0
0	0
0	0
6	960
0	1001
9	1010
22	604
3	590
9	554
0	496
0	93
0	447
0	343
0	91
0	123
0	133
0	92
0	72
0	0
0	16
0	16
0	48
20	0
0	0
0	0
0	26
0	14
0	25
0	26
0	1
0	23
0	0
0	4
5	408
0	368
4	257
0	228
0	5
0	27
0	57
0	0
10	71
0	45
0	10
0	24
0	0
23	120
0	34
0	10
0	84
0	42
1	925
0	1512
0	1512
0	1124
0	734
1	1581
0	292
0	1265
0	1124
6	930
10	513
5	972
0	1502
0	1126
0	994
0	1196
0	1343
0	350
0	137
2	88
1	962
0	146
0	255
0	332
1	191
0	237
8	450
0	22
0	112
1	520
0	231
2	289
0	403
0	370
