UniqueCount	AmbigCount
0	0
0	0
26	1071
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	25
0	0
0	1
0	4
0	0
0	21
4	26
0	235
0	108
0	11
0	0
17	47
0	1
0	53
0	0
0	0
0	0
2	193
0	169
9	13
0	0
7	133
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	5
0	0
0	0
0	0
0	0
276	5103
11073	16567
322	156567
66	2993
0	0
8457	18062
58	4785
0	0
0	16
98	627
0	4
0	47
0	0
0	0
0	7
0	1
0	5
0	0
0	0
0	12
11	12
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
12	4
0	0
0	0
0	4
0	0
0	3
145	48
0	14
0	13
0	15
0	25
0	0
1	73
0	41
0	4
0	10
0	3
21	25
0	10
22	4
0	8
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	162
0	172
0	172
0	172
0	172
0	172
0	172
0	172
0	172
0	162
0	0
0	0
0	0
0	0
0	0
0	0
87	816
302	2255
17	2099
0	0
0	500
0	4
30	90
0	81
30	34
1	26
0	0
2	21
0	20
0	16
0	0
0	2
0	0
0	0
0	0
0	0
0	12
11	12
0	8
0	6
0	5371
0	3950
2611	5371
0	0
0	0
129	2086
0	2086
0	0
0	45
0	104
0	54
0	1
0	43
0	77
40	545
0	14
0	246
0	4
0	246
15	0
21	140
52	223
47	0
0	0
0	374
0	359
0	473
0	393
16	283
0	377
0	419
0	67
0	266
0	134
0	132
0	172
0	69
0	20
0	26
0	36
0	4
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
28	138
5	73
0	80
23	20
0	20
0	8
27	1843
0	1464
0	1688
12	892
2	717
0	360
5	359
123	0
0	0
0	0
0	0
0	0
0	0
0	0
4	723
0	744
11	772
31	465
0	450
2	400
0	363
0	73
0	320
0	242
0	46
0	89
0	107
0	57
0	53
0	0
0	13
0	15
0	45
27	0
0	0
0	0
0	4
0	4
0	5
0	5
0	2
0	3
0	0
0	1
10	472
0	432
10	269
0	268
0	3
0	32
0	51
0	1
12	76
0	47
0	5
0	23
0	0
35	239
0	72
0	15
0	168
0	78
0	1088
0	1924
0	1927
0	1399
0	1007
3	2032
0	372
0	1579
0	1398
3	1186
8	639
9	1218
0	1912
0	1393
0	1214
0	1516
0	1717
0	433
0	197
1	116
2	1274
0	209
0	367
0	428
1	285
0	291
6	575
0	21
0	150
3	710
0	306
4	384
0	547
0	505
