UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
14	1
16	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
3486	0
0	517
0	2534
3	463
21	2534
0	0
0	0
0	0
0	509
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	509
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	93
0	119
0	0
0	400
207	1061
0	1148
0	812
0	6
0	177
8373	0
20520	139882
25	361
0	20712
678	720
2027	720
184	0
43	169
0	119
4859	139882
1	14
0	11
0	0
0	0
0	55
12	155
0	177
12063	0
0	0
0	0
209	0
59	0
0	0
0	0
0	0
9	1
8	22
69	33
17	0
118	0
915	9
0	0
40	7
466	48
0	72
0	18
0	14
0	27
0	0
0	79
0	0
0	0
0	0
375	1
3	361
0	0
0	0
0	0
19	0
40	0
23	0
0	29
0	0
0	6
21	0
0	81
0	56
0	1
0	45007
0	0
0	0
0	0
0	1
59	0
0	4550
0	0
0	0
0	0
0	0
0	0
0	75
0	59
0	0
0	0
0	0
0	15
0	0
0	0
0	0
35	0
0	33
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
36	23
0	0
0	37
0	0
0	0
126	1
0	0
0	0
0	81
0	0
0	45007
0	0
0	0
0	29
18	22
0	0
0	0
0	4550
2	6
0	0
0	0
0	0
0	0
0	176
0	0
0	0
55	0
