UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
45	0
21	3
43	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
2822	0
0	476
0	2468
8	429
10	2468
0	0
0	0
0	0
0	489
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	489
0	0
0	0
0	0
39	0
0	0
0	0
0	0
0	0
0	149
0	69
0	0
1	424
172	877
0	889
0	575
0	168
0	161
12933	0
35622	246800
24	385
0	16498
485	744
2323	744
164	0
46	148
0	69
9183	246800
43	103
0	99
0	0
0	0
213	253
21	151
1	161
11840	0
0	0
0	0
52	0
51	0
0	0
0	0
0	0
14	1
2	29
31	17
14	1
242	0
804	6
0	0
7	1
307	51
0	310
1	14
0	8
0	15
0	0
0	131
0	0
0	0
0	0
360	0
1	335
0	0
0	0
0	0
19	2
34	0
26	0
0	15
0	0
0	9
16	0
0	39
0	111
0	6
0	47872
0	0
0	0
0	0
0	0
12	0
0	3694
0	2
0	0
0	0
0	0
0	0
0	43
0	59
0	0
0	0
0	0
0	83
0	0
0	0
0	0
29	2
0	33
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	47
0	0
0	38
0	0
0	0
148	0
0	0
0	0
0	39
0	0
0	47872
0	0
0	0
0	15
15	44
0	0
0	0
0	3694
5	9
0	0
0	0
0	0
0	0
0	157
0	0
0	0
89	0
0	0
