UniqueCount	AmbigCount
0	0
0	0
38	1051
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	9
0	0
0	0
0	3
0	1
0	7
17	47
0	151
0	76
0	2
0	0
5	12
0	2
0	49
0	0
0	0
0	0
0	113
0	116
12	16
0	0
2	89
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	2
0	0
0	1
0	0
0	0
206	4202
9405	21102
337	162405
59	2722
0	0
12463	14642
33	4543
0	0
0	37
78	528
0	8
0	12
0	0
0	0
0	9
0	0
0	6
0	0
0	0
0	13
7	13
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
12	10
0	2
0	0
0	8
0	0
0	4
205	53
0	14
0	14
0	17
0	9
0	3
0	82
0	50
0	8
0	14
0	4
5	6
0	13
28	8
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	178
0	186
0	186
0	186
0	186
0	186
0	186
0	186
0	186
0	178
0	0
0	0
0	0
0	0
0	0
0	0
48	760
310	2242
18	2065
0	0
0	505
0	11
44	86
0	85
3	9
6	36
0	0
3	31
1	31
0	28
0	2
0	3
0	0
0	0
0	0
0	0
0	8
14	8
0	4
0	3
0	3921
0	2835
1911	3921
0	0
0	0
147	2444
0	2444
0	0
0	56
0	114
0	69
0	1
0	45
0	86
34	634
0	20
11	162
0	6
0	162
1	0
2	77
46	148
16	0
0	0
0	104
0	112
0	128
0	135
24	85
0	105
0	106
0	14
0	90
0	65
0	43
0	48
0	29
0	8
0	13
0	13
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
4	34
1	22
0	24
23	34
0	34
0	9
24	1738
0	1324
0	1561
15	880
3	694
0	337
2	318
134	0
0	0
0	0
0	0
0	0
0	0
0	0
3	874
0	888
10	967
36	594
4	600
12	564
0	492
0	115
0	418
0	317
0	61
0	98
0	114
0	81
0	88
0	0
0	25
0	26
0	68
19	0
0	0
0	0
0	2
0	3
0	4
0	4
0	1
0	1
0	0
0	0
9	435
0	396
8	255
0	260
0	1
0	28
0	52
0	2
4	71
0	35
0	5
0	24
0	0
35	171
0	54
0	15
0	102
0	75
0	932
0	1603
0	1604
0	1176
0	831
1	1695
0	339
0	1323
0	1178
36	984
8	563
9	1041
0	1585
0	1171
0	1031
0	1240
0	1414
0	374
0	182
22	125
0	1053
0	209
0	285
0	309
2	180
0	210
1	412
0	18
0	120
4	586
0	261
3	309
0	435
0	399
